time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.0,0.05060861971337685,0.05016330375304885,0.049799274276706225,0.049514508894916695,0.04930729854263954,0.04860445319435597,0.049120237966378155,0.04913848848318997,0.048563368789133324,0.04773268718036094,0.04687068577777288,0.04606332125486044,0.0453085037994494,0.04460428098633031,0.04394883114928824,0.043340455509372496,0.04277757195276443,0.04225870936460018,0.04178250180130774,0.04134768588415607,0.040953092922375284,0.0405976473522959,0.04028036255922851,0.04000033774039859,0.03975675489064494,0.03954887680674655,0.03937604533636466,0.039237677743695784,0.03913326737583589,0.039062381621474136,0.039024661337447676,0.03901982009221119,0.03904764492221617,0.03910799554681721,0.039200805619818535,0.03932608356867722,0.0394839141777719,0.03904528001263367,0.038471942858786495,0.037922453251444894,0.0373961079892856,0.03689223464904048,0.03641019149374377,0.03594936582030339,0.0355091729146795,0.035089054493245155,0.034688478236258855,0.03430693618870556,0.03394394443891573,0.033599041656754675,0.03327178833352711,0.03296176647391712,0.032668577992473434,0.03239184595172348,0.03213120925640644,0.03188632833624623,0.03165688042645942,0.031442560110901165,0.031243078792905086,0.031058164201102193
0.05,0.06543600960169177,0.06513293512048467,0.06493149087225215,0.0648303468959504,0.0648285452201132,0.0641705923238929,0.06512100764555001,0.06541523048851158,0.06491695124014746,0.06406978113888351,0.06317169857165043,0.062338486624620736,0.06156818908316759,0.06085899427980847,0.06020922922219644,0.05961735231465137,0.05908194802042618,0.058601722104003724,0.05817549647506151,0.05780220835547594,0.057480901978649745,0.05721072892484062,0.056990944740130056,0.05682090688593773,0.056700072777754594,0.05662799869322638,0.0566043414846139,0.05662885246372291,0.0567013825037073,0.056821880676857194,0.05699039548795918,0.05720707583173867,0.057472174162018205,0.05778604742031503,0.05814916096934899,0.05856209196705506,0.05902553389307331,0.05859607717558803,0.057958995564385135,0.05735170865328109,0.056773548556735186,0.056223879314186556,0.0557020975802323,0.055207630919317845,0.05473993698299906,0.054298501859318636,0.053882840071392914,0.05349249279310589,0.05312702801320666,0.05278603890002211,0.05246914322448186,0.052175983474839975,0.051906224905485944,0.05165955806356549,0.051435690887394206,0.05123435827401741,0.0510553150768213,0.05089833745555533,0.05076322250617785,0.05064978793137523
0.1,0.1091825755226995,0.1094476081801502,0.10987781567024789,0.11047454612185258,0.11123972738719304,0.11087158320811483,0.11328618808476842,0.11457444040877371,0.11447262431308868,0.11374002578550332,0.11289672850480545,0.11214920501228472,0.11149621580104556,0.11093669709612682,0.11046975435967551,0.11009465813369003,0.10981084191138153,0.10961790071821402,0.10951558861181034,0.10950382401166177,0.10958268073676736,0.10975239505380142,0.11001336553114413,0.11036615528573193,0.11081149425108808,0.11135028320304752,0.11198360238303481,0.11271270645599768,0.11353903970917303,0.11446423951697583,0.1154901447789985,0.11661880390578444,0.11785248742200896,0.11919369619130678,0.1206451759551334,0.12220993100497529,0.12389124049017754,0.12369936934872505,0.12305682735718762,0.12246301483571559,0.1219175687878242,0.12142016442662645,0.12097051826762374,0.12056838642096832,0.12021356462461859,0.11990588641350168,0.11964522481556823,0.11943149007449314,0.1192646316196378,0.11914463598914533,0.11907152703814702,0.11904536768515454,0.11906625691289083,0.11913433718252989,0.11924977688068311,0.11941279484848744,0.11962364481936508,0.11988262001864604,0.12019005358947929,0.12054631907429383
0.15000000000000002,0.19259426079828557,0.1943936847596897,0.19649261835928852,0.19889954359548082,0.20162403752850971,0.20229700053771488,0.2080699682654492,0.2118167575995457,0.21300591854345455,0.21300929914407335,0.21278448808560826,0.2127192229718042,0.2128146491573189,0.21307219564153715,0.21349355000034598,0.21408066684521193,0.21483577400920603,0.21576137984232482,0.21686027831319163,0.2181355694872749,0.2195906515746796,0.22122924465459115,0.22305540018019293,0.22507351536732975,0.22728834770461964,0.22970502394306672,0.2323291047092506,0.23516652981256694,0.2382236970572767,0.24150747140861645,0.24502521411096476,0.24878480941536946,0.25279471085966637,0.25706396160766726,0.2616022459820929,0.2664199315951845,0.2715281198015072,0.27254684674004,0.2725614906774785,0.2726683020261401,0.2728681731095814,0.27316208322542285,0.2735510778782126,0.27403627497625876,0.27461886621880294,0.2753001192503341,0.27608137775785285,0.27696406234973225,0.27794967646350094,0.27903980372619497,0.28023611050597724,0.2815403522219013,0.2829543684819262,0.2844801074359755,0.2861195672541804,0.2878748846701408,0.2897482816097843,0.2917420828541902,0.29385871922326323,0.2961007309512001
0.2,0.3393264097991745,0.34462277483441506,0.3504804669741577,0.3569239773788677,0.3639800095777821,0.3673560430645634,0.3800486354416218,0.3891274718385011,0.3935455909890771,0.39577099767208734,0.3975555324920133,0.39962036129177997,0.40197232839683095,0.40461881063696614,0.4075676450188546,0.41082716248473194,0.41440621033640057,0.418314176120395,0.42256100697761795,0.42715725884670397,0.4321140905230037,0.43744331934760167,0.44315744899773085,0.44926970711107594,0.4557940831766137,0.4627453450362695,0.4701392203443697,0.4779922323025123,0.48632190939220205,0.4951468033095476,0.5044865577797878,0.5143619727367146,0.5247951112949156,0.5358093475584046,0.5474294858095364,0.5596818581122427,0.5725944403790152,0.5769007281604085,0.5790574457656419,0.5813778100882685,0.5838651082034129,0.5865227618426294,0.5893542794736601,0.5923632680792399,0.5955534350606451,0.5989285933926933,0.6024926584248377,0.6062496489024373,0.6102036992327287,0.6143590496933765,0.6187200499271737,0.6232911714444348,0.6280769943741259,0.6330822536256332,0.6383117169523577,0.6437703663384076,0.6494632812215451,0.6553956726412034,0.6615728867819606,0.6680004082656161
0.25,0.5751376944259843,0.5864742656214064,0.5987572736238845,0.6120332061788945,0.6263519101328026,0.6343048301692903,0.6583354956186198,0.6761195337413994,0.6857649072568279,0.6915072728916533,0.6963794501786428,0.7016373021773897,0.7072915003382644,0.7133531603326208,0.7198336922552726,0.7267448208704897,0.7340985957041477,0.7419073982485268,0.7501839372484905,0.7589412961281997,0.7681928792289936,0.7779524627218464,0.7882341954055477,0.7990526129754736,0.8104226485421592,0.8223596372083082,0.834879433827484,0.8479982710611687,0.8617329036856909,0.8761006125111308,0.891119237092449,0.9068072183530889,0.9231836685623455,0.9402683774267854,0.9580819103295697,0.9766456663189084,0.995981965007426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.30000000000000004,0.8669685992084508,0.8816195496304418,0.8972015089609369,0.9137429715822821,0.9312731866677876,0.9387783682397047,0.9694212943865158,0.9901025321818774,0.9981872738517179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9841414452472022,0.9642583255444976,0.9444076487734514,0.9246110238580462,0.9048887340855609,0.8852597737920219,0.8657417954267922,0.8463510938976514,0.8271025768265576,0.8080097889515289,0.7890848887456693,0.7703387004766141,0.7517806946178865,0.7334190267466092,0.7152605937822513,0.6973110203998423,0.6795748076959303,0.662055134868016,0.6447542356414143,0.6276732059125643,0.6108121549090133,0.5941702149284293,0.5777456089203339
0.35000000000000003,1.0,1.0,1.0,1.0,1.0,0.9883726746220347,1.0,1.0,0.9864489726111784,0.9663259584716147,0.9443019129526645,0.9222146609528072,0.9001079515102679,0.8780226080655792,0.8559963009848526,0.8340633928102903,0.8122548143210416,0.790597993274721,0.7691168091874985,0.7478316485806159,0.7267593655036714,0.7059134000862375,0.6853038564958082,0.6649376144195375,0.6448184499100361,0.6249472096702823,0.6053218667726411,0.5859377604493576,0.5667877194704936,0.5478621720438779,0.5291493538115021,0.5106353641520169,0.49230431762599036,0.47413853286153673,0.45611848837782265,0.43822305800733774,0.4204295179861747,0.39632703910361405,0.37128694061522277,0.3469843011904562,0.3233970445873647,0.30050193083086046,0.2782749770161727,0.25669157691064765,0.23572670540545934,0.21535489787922865,0.1955506384052346,0.17628822835073998,0.1575421328755612,0.13928680314387537,0.1214969053762118,0.10414737021422855,0.0872133999163583,0.07067061411352187,0.05449489589112056,0.03866261806406417,0.023150602000713356,0.007936100842801668,-0.007003155897058842,-0.02168900740459803
0.4,0.7619888575913786,0.7383835388679113,0.7149987171937172,0.6918511625112888,0.6689501429623919,0.6387829780968399,0.6238889048422731,0.601712261132206,0.5718937855616634,0.5391889829664263,0.506493329604449,0.4748336243605368,0.44419118621995635,0.41454122634203955,0.38585374518051996,0.3580943623725756,0.33122503750158694,0.3052047247899762,0.279989944208407,0.25553541390459167,0.2317943363960445,0.2087189076299282,0.18626062531890297,0.16437057236561614,0.14299965384656813,0.12209879046782453,0.10161902543618753,0.08151169670344749,0.061728490164506815,0.04222152457527973,0.022943308009072225,0.0038467544900909517,-0.01511470787335756,-0.033987396237370925,-0.05281716050057298,-0.07164970697221684,-0.09053045913752154,-0.10776821061047553,-0.12402109152234887,-0.1396929462969897,-0.15482042992620582,-0.1694386047401934,-0.18358073510764775,-0.19727840295614343,-0.2105614912153031,-0.2234584448603677,-0.23599601631670789,-0.2481995780066947,-0.26009288263051783,-0.2716984958731268,-0.28303759376706533,-0.2941299747334318,-0.3049943115099042,-0.31564806502924053,-0.32610747839895765,-0.33638780942012175,-0.3465031469463967,-0.35646659896738564,-0.36629026719478175,-0.3759854383447669
0.45,0.35544728985782525,0.3258585532682018,0.29717933714525696,0.26932999227789634,0.2422268335937497,0.21327404513995224,0.1899092077339054,0.1645140798010159,0.1376142895209013,0.11092149232955191,0.08523721358947005,0.060720132322274925,0.0372815772169835,0.014835732337676292,-0.006700167982065595,-0.0274056299958113,-0.04735683828846584,-0.06662661104509056,-0.08528449696193241,-0.10339662613862496,-0.1210260347279122,-0.13823261084321387,-0.1550732413024943,-0.1716019324406514,-0.18786993131266197,-0.20392586850562963,-0.21981589753679934,-0.23558379674532315,-0.2512711196508326,-0.26691723927390415,-0.28255964638402437,-0.29823393689406635,-0.31397381310914485,-0.3298115389151295,-0.3457775906460509,-0.3619011922093417,-0.3782100846202883,-0.38847091546573836,-0.39678137490949716,-0.40468629967703346,-0.41220284225749715,-0.4193466381464056,-0.42613173694337053,-0.4325707717062732,-0.4386750202556807,-0.44445468796333043,-0.4499187411287011,-0.4550752373546305,-0.45993117924607607,-0.464492919673377,-0.4687660129293614,-0.4727552769991361,-0.4764650703720027,-0.47989924388073546,-0.48306106416331995,-0.4859535993912834,-0.4885795048558256,-0.4909411835157199,-0.493040869198724,-0.4948807005961386
0.5,0.03612775180966983,0.011849940545354268,-0.011685961400621416,-0.03460457195998299,-0.057025967253623834,-0.07814640861912597,-0.10083549115798755,-0.12244300644626728,-0.1420415096606764,-0.1600103496740556,-0.17688927777754648,-0.193018999268871,-0.2084757523328439,-0.22332962956298955,-0.23764495827502752,-0.2514805971310851,-0.2648902705724412,-0.27792287794997345,-0.2906228636786823,-0.30303029436898593,-0.3151813635652555,-0.327108490214601,-0.33884058041795934,-0.35040324102171305,-0.3618189734976744,-0.37310738174859975,-0.38428534512651386,-0.39536716943513917,-0.40636476893777307,-0.4172877744894255,-0.4281437912594704,-0.43893847139717046,-0.4496755993572998,-0.4603574161247475,-0.4709845447035323,-0.4815563298626278,-0.49207083801242224,-0.49455573437954625,-0.4945826234354105,-0.4941482101678696,-0.49326408817009154,-0.4919420314373585,-0.4901939895847838,-0.4880321722319709,-0.48546905981491123,-0.482517450075559,-0.47919042508079246,-0.4755013742656953,-0.4714639789711874,-0.4670921758246518,-0.4624000871527413,-0.4574020278277979,-0.45211239153503446,-0.44654567391614836,-0.44071631491116775,-0.4346386841307521,-0.42832706148686356,-0.4217954708237616,-0.41505770038913503,-0.4081271421962837
0.55,-0.1554043481005835,-0.17394045014807952,-0.19216416494387845,-0.21017684908622838,-0.22807261819196753,-0.2430791687004751,-0.2638567263193053,-0.2819021507526837,-0.29607849975742434,-0.30792340182902544,-0.31869066501565796,-0.3289605359161311,-0.33876983923110315,-0.3481501702853292,-0.35712840026976317,-0.36572709494058514,-0.37396492021496613,-0.3818570645092105,-0.3894156349986871,-0.39664989687761393,-0.4035667512602461,-0.4101709643115471,-0.4164654862620434,-0.42245173535643404,-0.42812986366960676,-0.433499010831819,-0.4385575510900258,-0.44330327992706237,-0.44773364322244613,-0.45184590236445904,-0.4556373082951148,-0.459105241492734,-0.46224732363004645,-0.46506153613320883,-0.46754626988399073,-0.4697004281752876,-0.4715234333325994,-0.46551391019062355,-0.45722849271898786,-0.4486009627729509,-0.43966274963496266,-0.43044481697715736,-0.42097759271857565,-0.4112907717379843,-0.4014131494069291,-0.3913723535718555,-0.381194896526412,-0.37090589853248995,-0.36052922018203754,-0.35008703571181454,-0.33959997445086826,-0.32908722080086084,-0.3185660675726525,-0.3080522983049992,-0.2975601021652872,-0.2871018761349046,-0.2766885677453597,-0.26632951250877557,-0.256032517554953,-0.24580377845030357
0.6000000000000001,-0.26219374509594906,-0.27709833978081405,-0.2919340734649214,-0.3067544422708281,-0.32160554604475305,-0.3326136235148175,-0.35155035854583455,-0.36670404621573083,-0.3768326854901543,-0.38409809074521856,-0.3901264047301165,-0.39561254708864646,-0.4005648819827668,-0.4049901578936571,-0.4088940279875623,-0.4122815135792153,-0.4151574381250889,-0.4175267893977713,-0.41939505989539366,-0.4207684743142048,-0.42165421447893914,-0.4220605608256462,-0.42199698846881994,-0.4214742110544375,-0.4205041774041092,-0.41910001566803684,-0.4172759648970635,-0.4150472150019763,-0.41242979602226537,-0.4094404142256161,-0.40609617526579633,-0.4024144989910643,-0.39841288011357356,-0.3941085981376176,-0.38951865655915324,-0.38465945131361146,-0.37954669884968656,-0.3682609908830851,-0.35544353392079436,-0.3426588244809995,-0.3299370735153309,-0.31730509000701207,-0.30478655366329366,-0.29240200980665343,-0.28016903885311006,-0.2681021427176534,-0.256213197384228,-0.24451136506725613,-0.23300357517969644,-0.2216941994038161,-0.21058553521786116,-0.1996781531006452,-0.18897050005644236,-0.17845952025255504,-0.1681408310784956,-0.1580084571692337,-0.1480554206589324,-0.13827363839865878,-0.12865404736092223,-0.11918655688994134
0.65,-0.3257742027215521,-0.33838931589095694,-0.3508890209128336,-0.36327796265739076,-0.3755553269651579,-0.38320743912900734,-0.3997492184867042,-0.4116438171319909,-0.41764719793519206,-0.42030816789144665,-0.42147761441770315,-0.4219280466682394,-0.4216765817448012,-0.42074357177146604,-0.41915261956558303,-0.4169304663826038,-0.4141068166861905,-0.41071397925842423,-0.4067865177587628,-0.40236085561046603,-0.3974746840521004,-0.3921665311824927,-0.38647523496553937,-0.38043943187123136,-0.37409710225087534,-0.36748510968852754,-0.3606388155762231,-0.35359171502868403,-0.3463751693098144,-0.33901818503100983,-0.331547077995037,-0.3239855390262857,-0.31635445666245376,-0.30867170283872564,-0.30095241831346253,-0.2932086890161884,-0.2854498250489592,-0.2732786236585139,-0.26026257784943957,-0.24756015511262985,-0.23517482239665666,-0.22310666340626564,-0.21135294239244506,-0.19990835108424007,-0.1887654033942806,-0.17791445224104155,-0.16734428737966808,-0.1570421255054631,-0.14699415529398818,-0.13718521721697846,-0.12759932685507325,-0.11822000336702768,-0.10902983246998041,-0.10001100904051945,-0.09114557495714673,-0.08241498115113616,-0.07380067483447754,-0.06528392492452055,-0.0568459019228394,-0.04846749164489604
0.7000000000000001,-0.3712939460972522,-0.3817179855776566,-0.39173713222288287,-0.40132895363551996,-0.4104718990067879,-0.414272830220422,-0.42733580590462483,-0.4350273922333444,-0.43622043038760044,-0.4337730318850585,-0.4297118311224129,-0.4248888449648285,-0.4193682215870779,-0.4132172431310868,-0.406505124002291,-0.39930179062693666,-0.3916767720597525,-0.3836980579252884,-0.37543118024985617,-0.3669385137048352,-0.3582784002252075,-0.3495047660785848,-0.3406667031319835,-0.33180824717771545,-0.3229681998461146,-0.3141801854838178,-0.3054726437801199,-0.2968689984137383,-0.28838785980204096,-0.28004326990415396,-0.2718448086151084,-0.2637980729019967,-0.25590486035557,-0.24816321994180832,-0.2405680943896946,-0.23311110224179532,-0.22578106117389624,-0.21509786359619304,-0.2038858476253089,-0.1930364536200983,-0.1825287698321851,-0.17234041545256726,-0.16244804293428156,-0.15282745211052456,-0.14345395307894124,-0.13430219519093076,-0.125346697252884,-0.11656167710877482,-0.1079214878152059,-0.09940016531081068,-0.0909718472530979,-0.08261100369675058,-0.07429187470871065,-0.06598889932754395,-0.05767697842079615,-0.0493308430090062,-0.04092567224383747,-0.032436843019462404,-0.02384000842398931,-0.015110789948486936
0.75,-0.4104418377693863,-0.4178114340770443,-0.4243907457353845,-0.43018058896343003,-0.43519195062394456,-0.4343365005216202,-0.44297391856070045,-0.4458155596159573,-0.4419480164107957,-0.43449840373032367,-0.425632233676761,-0.41626685188125895,-0.4065130083886045,-0.39647562899480376,-0.38625244464165603,-0.37593293047914483,-0.3655976663080179,-0.3553178774256868,-0.3451553669915844,-0.3351628349871932,-0.32538388776702876,-0.3158537256810048,-0.306599612137343,-0.29764155437701584,-0.288992804871111,-0.28066065726601785,-0.27264693579299204,-0.2649486216853154,-0.2575583809613403,-0.25046505340619457,-0.2436539285346792,-0.23710729305634584,-0.23080465116080137,-0.22472273239866525,-0.21883607607161856,-0.21311667841813317,-0.2075343875938786,-0.19885239027888954,-0.18962029919537618,-0.1806401941377271,-0.1718768949655506,-0.16329503873033238,-0.1548593622409961,-0.1465345815432268,-0.1382856406966412,-0.13007729645993987,-0.12187456958716808,-0.1136423995953027,-0.10534601257237994,-0.096950328968465,-0.08842034173808362,-0.07972135157559665,-0.07081827644983624,-0.061676114177777366,-0.0522603707575852,-0.04253626924595393,-0.032469637696598705,-0.022026717902252666,-0.011174423778884038,0.00011990696018014576
0.8,-0.44571984527293323,-0.44874007856971937,-0.45073097851990135,-0.4517789872870432,-0.4519826385353713,-0.4462004948937918,-0.4502933673924557,-0.44863019752650407,-0.4405250231982475,-0.4292871694360201,-0.4171461618351692,-0.40503062906251114,-0.39305251345571585,-0.381307072421409,-0.36987349931569935,-0.3588158082273246,-0.34818403246812796,-0.33801546032309693,-0.32833600684844494,-0.3191617616346021,-0.3104999957017719,-0.30235059587190505,-0.29470709024311337,-0.28755770031173505,-0.2808860531068609,-0.27467205966496194,-0.268892392611511,-0.2635210005376783,-0.2585294666305542,-0.2538872633405096,-0.24956182574274324,-0.24551876319449756,-0.24172179410231381,-0.2381324700141094,-0.23471040480282182,-0.23141259968318248,-0.2281934907481042,-0.22143617181121683,-0.21386602169563296,-0.2063568613217683,-0.19886178396089554,-0.19133334788405734,-0.18372366477109936,-0.1759840263012271,-0.16806508788304061,-0.15991619883264382,-0.15148583432190166,-0.14272110398973803,-0.13356817093148127,-0.12397150728530408,-0.11387443383939345,-0.10321954483342281,-0.09194799070410192,-0.0800003238613719,-0.06731753763619439,-0.05384039054970587,-0.03951130822430653,-0.024274880565455667,-0.008079166503459785,0.009123613175564801
