PeEn,ApEn,SampEn,FuzzyEn,DistEn,DispEn
0.7727915423928845,0.19659235641711126,0.20074138910513167,0.060657505206997975,0.7972035601487314,0.4915563589507753
0.7728014583663009,0.123069221485407,0.11879274106322996,0.0601449564540939,0.8309835864021409,0.47764345664348123
0.7725021812245152,0.12176891246908284,0.12309427164906907,0.060160754838542774,0.8337919867546477,0.4739724145328757
0.7734413910933179,0.3169604091729257,0.32207959302210737,0.06535975169603625,0.7839375719871945,0.5247838224828127
0.772811041089544,0.08280654702967638,0.07876569197391384,0.059923985425901494,0.8786766080364976,0.410841776541499
0.772539351481582,0.12709913734534029,0.12568452543402847,0.0605803888276657,0.8204894431359161,0.5021810502979203
0.7736049849854201,0.1372756844690728,0.12626131539185426,0.06069679137759709,0.8988270227269116,0.41489427344003604
0.7736722296402648,0.19586048524340072,0.19476918000026516,0.06133768562274122,0.8260512877932252,0.47337127394768325
0.7735499077494485,0.3286817447518757,0.3311800413677611,0.0638092929158347,0.8423680148470235,0.49840382886902984
0.7736059389958012,0.27130701325452566,0.24497300161600163,0.06312250948370957,0.8124810359393534,0.5181612091480947
0.7731259841546024,0.11437950933351648,0.10963304712826341,0.06025690895779379,0.8882141506619065,0.3325228540632994
0.7722155095908043,0.04941336106134919,0.04843593210218762,0.05970516945664173,0.8213487136031709,0.43906281011732007
0.7731156988493759,0.11470819802132404,0.10996611296857457,0.060177792421516774,0.8748599371792631,0.4446728978681092
0.7734057065503992,0.3276433462597885,0.32492322943778795,0.06451185131917336,0.8057994776335973,0.5442072280735737
0.773550319145275,0.32611587420432153,0.3291798771014342,0.06339434433695867,0.858291057252434,0.5234805534143491
0.7735213653216751,0.3328830299709882,0.33665408105914624,0.06295188756502679,0.8501627177011494,0.5000953799116623
0.7734033555029038,0.32841935378556686,0.33000759655746553,0.06549609724505734,0.8056263551294048,0.5506288378746489
0.7729672219062577,0.18221620145777617,0.16979777586256894,0.06059036267771423,0.9086492158478451,0.4019301053695682
0.772811041089544,0.06908913196713606,0.06621917953624452,0.059808076518361064,0.8901564009138855,0.41223816211732855
0.7731230181634419,0.12240238123858083,0.12111614796993118,0.06041319547710411,0.7568900762607411,0.5703938657212105
0.7735285570384193,0.07847386015417523,0.07689417016965477,0.0599579526148617,0.839157971238417,0.4854920535183785
0.7735645925919615,0.19595980600862495,0.1902967274773997,0.06191850814227862,0.8268368786373758,0.46761552891486297
0.7733298030640517,0.1943630714811122,0.18576179083421204,0.0623251660951063,0.875308611824393,0.41367850112967214
0.7732550088892796,0.26693808799612917,0.2454439213129977,0.06254625888423959,0.8179008621409674,0.5166917940026937
0.7736549891974668,0.33381886715514586,0.3385793799707746,0.06474766554569511,0.8397776319698123,0.49805601823639123
0.7731055635796387,0.08532521236245172,0.08560355816729116,0.05996133221405198,0.8931678628246582,0.4085746755933619
0.7724905860308735,0.12817117707511105,0.12270450395514065,0.060445766469559015,0.8688508267204927,0.41721031395285807
0.7732429393178916,0.19956273833609695,0.19646047419110577,0.061870192781378064,0.8133381601497108,0.49413400538096064
0.7733369947807959,0.19118173368916036,0.18009179098643502,0.06095963626500578,0.90865391864077,0.41652833310848375
0.7732361525102281,0.19492623496436678,0.18792456871820887,0.06078710549024602,0.7221622796096732,0.5708981853260754
0.7721961418821884,0.3202472483686134,0.3239351785253436,0.06618756269201764,0.8701839729736361,0.5103752224254912
0.7725656558007865,0.15433186048474123,0.1459201806907429,0.06076125701004842,0.8612935988290243,0.437848853442567
0.7736898031332086,0.3274336889141134,0.32967589816771303,0.06325347514473112,0.8574594766883792,0.5071909250536139
0.7732482677469339,0.11658216426076717,0.10990355258302736,0.06042211309934631,0.8553714188422001,0.4148450326667027
0.773101625990544,0.1939856548028014,0.18859545730680177,0.06091527923042839,0.8744588582583168,0.43759924669283234
0.7730136963175466,0.3192110206895724,0.3166815185271114,0.06287113957262624,0.8461757448796176,0.4581964332558512
0.7713025670033699,0.06902655081659859,0.06792372307155078,0.059819698338557714,0.8565669711695765,0.4216599409620017
0.7730536314982055,0.18358210388109675,0.182434692256386,0.06079294186893769,0.8189701578771771,0.5773626160912041
0.7733791168530729,0.11331996222191965,0.11451842522300161,0.060075973433522334,0.8475635967883812,0.4477156925805794
0.7721291797651793,0.053529606668175855,0.05314864328712169,0.05973705111692573,0.8883730563739831,0.439857333898234
0.7730613741343494,0.1364117811118417,0.12090325938374837,0.060507282408079455,0.8675410088431251,0.46067193633576237
0.7736898031332086,0.18596317329116552,0.17478391646329847,0.06166403337808313,0.8790576339895755,0.45665467056143116
0.7734956729962394,0.20242190194151322,0.19333528385876964,0.06178020010673757,0.8490106877300667,0.4577420397474893
0.7735773199923399,0.3232092587101847,0.3243337713567271,0.06404105454881659,0.7212827589913596,0.5415081308326729
0.7727443602189344,0.3154097057845129,0.3157119590502688,0.0635036939783109,0.7822389943809851,0.5537291554477587
0.7728588420152065,0.0782055843096976,0.0765076808974445,0.060044843848395146,0.9199132730049405,0.3916467722687551
0.7725609570719868,0.09052867260824571,0.09105244461788972,0.060028201445573304,0.8279883261876183,0.4666932139731909
0.7731163071783923,0.1941216344452279,0.18828119496335827,0.06292139268152686,0.9010713202966073,0.40061643844494166
0.7731485878403259,0.19453855909536788,0.1883814986113661,0.06124828917093095,0.839775193669784,0.4082263835693232
0.7731521929426314,0.19059669053537198,0.18821746246124205,0.06172078676760706,0.7916882114001788,0.5627739679916434
0.7698864344431562,0.20851638373137238,0.19556172263316315,0.06097037430361629,0.833807652717772,0.540999516595145
0.7711336172474973,0.08128290284904982,0.07896179960560679,0.059934938324573306,0.8923434034091597,0.39934697339951436
0.7719870352753564,0.10201576677367852,0.09446232238463823,0.060071939197303914,0.8815598213995227,0.39290031741287235
0.772450285188812,0.06420471290101148,0.059807111025126376,0.059822667488698356,0.8828361407510353,0.4038976069681545
0.7734513744520345,0.1961318402716059,0.1895903116713204,0.06099009832148683,0.8847422068001826,0.45301167406884896
0.771831396448723,0.05729520296546742,0.05661648212190662,0.05978379280616375,0.86239198239311,0.4726128476751702
0.7728550467402319,0.12800213887508916,0.12576088761360113,0.060204844636723154,0.8359369163022374,0.5123097292491522
0.7734813995495528,0.11836388004638554,0.1193460046979902,0.06040337857284128,0.790852769965859,0.5341582073423659
0.7712409420212101,0.04090201699732798,0.041552386475926927,0.05965239578262205,0.9554255793668811,0.34909037629150286
0.7725019902794877,0.0639807570514841,0.06424911270576027,0.05975559250664464,0.7370468694278238,0.43512332142448945
