PeEn,ApEn,SampEn,FuzzyEn,DistEn,DispEn
0.31786015148408525,0.0016819187510774825,0.003458350399204193,0.05959994354626619,0.908149807374583,0.31655017802720165
0.37417974002622584,0.013432862706265425,0.014664565282117936,0.05960353368946136,0.9315709677279667,0.3445805883879974
0.39662526946446935,0.028181452842464427,0.024378852693318288,0.05962133438940587,0.9762743643367697,0.3385834786653471
0.39604404246036495,0.036442877673487306,0.027843682662493572,0.05962586313249152,0.9701064727627782,0.3429734961569315
0.39779352440814464,0.05048260302547636,0.043101785954874815,0.059676122077797045,0.9682445844577487,0.3532050302978321
0.4044568584205952,0.06231726731723031,0.050969886590603836,0.05976160422087684,0.9779436320385744,0.35320668158349294
0.40877575359296997,0.07350933761790346,0.05586372136251778,0.05975276158640952,0.9768919910593232,0.35720799379537427
0.406947686903409,0.09229623481960214,0.07385217898901619,0.05993060638944936,0.9751931402157847,0.36594151954496484
0.41422403569578736,0.10441089839760043,0.08137726735483547,0.060123666740704795,0.9794998877657061,0.3673587451876725
0.4141204055555557,0.12268692113147495,0.08766922022738767,0.06007062014185194,0.9795637770861474,0.3707463949865402
0.41723082258497624,0.13906169922173195,0.10715624286269904,0.060483325392038934,0.9783050197704453,0.37799588643902005
0.41817034546449505,0.14988295731147483,0.1141415713807327,0.06080478243844856,0.9810615726312728,0.3779438087128153
0.4247465779819556,0.17337180067091573,0.12264265171471175,0.06067544459404739,0.981308543314932,0.3829184747072822
0.4249062116242606,0.18286405716622633,0.1380199495331764,0.06145012201479072,0.9804804719068151,0.3899600005657871
0.4261805751640785,0.15994308190006246,0.12727549812240438,0.06189817364873318,0.9824050186337949,0.38887233667823917
0.42681197847170677,0.1619450048680804,0.1282505746476956,0.06166817616234166,0.9830786920002401,0.39476790775197246
0.4322099070878045,0.16373738352057599,0.13911665616834482,0.06294419880978563,0.9822582300817099,0.40089377739654974
0.43598554135231293,0.14886177028813075,0.13390321211754033,0.06349306281150735,0.9838097694657719,0.40183750256522843
0.4390554199457049,0.13583363643141322,0.12798118157782218,0.06314575893186758,0.9841975993339152,0.40471562928280935
0.4357869587014717,0.14765277359823248,0.14126812070182512,0.06507381392194223,0.983966242538397,0.41209746123097757
0.4428298680475347,0.11623863111695432,0.12711705620502667,0.06567386233349115,0.9850635123012093,0.4129183147604405
0.4457599626519762,0.11097108671576938,0.1245374329732548,0.06521232708869618,0.9854674650176902,0.41570926224041815
0.44582786041065625,0.10475596447286728,0.12403814932710959,0.06793989281804902,0.9851650210744324,0.4219823221225218
0.44693091134545776,0.11208440146203413,0.1329277405110161,0.0685188593248065,0.9862280335672255,0.4176878584441267
0.44855063132322937,0.10807425531148729,0.13095100463581427,0.06796305883068077,0.9860308914402902,0.4281648025164592
0.4523058765938139,0.09481373586809028,0.12332720591707022,0.07163301040729664,0.9864487791415987,0.4302800444134334
0.45567907653714684,0.09472427884308532,0.12619047820221393,0.07209900881262565,0.9873756656419035,0.43234515450492206
0.4587015691047879,0.09297867427867867,0.12402354513586619,0.07148859277263142,0.9877564180526649,0.435651264002718
0.4587267102453378,0.08908410211440465,0.12363995637947038,0.07623069404420413,0.9875814526498112,0.4394977510434454
0.46043273389662737,0.09020393649980774,0.12692796563665432,0.07647499767718746,0.988151402256056,0.43425111105801073
0.46480120558123705,0.08951782973844447,0.12567100542824283,0.07586995734267465,0.9887407148026849,0.44432349039749686
0.45475352169603883,0.07306253993561151,0.11097994833464075,0.08180871854333138,0.9887178829715629,0.44565525698730024
0.46787885799372514,0.08775785122783875,0.12839011722461569,0.08169754917173777,0.9893581605876376,0.4501656706972301
0.47078168608053667,0.08702429658628663,0.1268712753842205,0.08117628721357417,0.9896538953974267,0.45263072075681854
0.4708033462520717,0.08669286670295584,0.12852454659164664,0.08836663426469893,0.9895932036733047,0.4568289356903649
0.4732401098343976,0.08387546755847586,0.12767962493963458,0.08780204512879664,0.990222375796138,0.4561670765248896
0.47639887452691076,0.08634993494410281,0.12849714529126086,0.08746151935586988,0.9904769105402732,0.4617056877651672
0.4765389421929456,0.08372244567189968,0.1273083175178787,0.09596820729229316,0.9904207323652416,0.4653581198775144
0.4795483483265722,0.08615304158419956,0.13121794084084076,0.09481002749645939,0.9910009617189509,0.46661577998221554
0.4755649443999782,0.10788854309842044,0.13922380968257053,0.09476024546851902,0.9914390257938086,0.4696950133853255
0.4822697240190719,0.08349828034689821,0.12856417490410557,0.10459621474584258,0.9912025335957023,0.47323024237085665
0.48506004221687316,0.08539189044656803,0.13218364599733515,0.10272520094447213,0.9917485940466544,0.47355120591264155
0.4879618311733165,0.08564168937734928,0.1307587062634367,0.10309175773753343,0.9919597489601977,0.4766506403317915
0.4878943188285484,0.08561707848031963,0.13184944116477482,0.11422244110944679,0.9919402387977512,0.47998116178460154
0.49058070549285193,0.08923092327744442,0.13777885130273249,0.11153310052589882,0.9924760134723498,0.47832635472529633
0.49339851850329747,0.08544022376467941,0.13117205419614072,0.11244516029978735,0.9925959195528157,0.48407432606057177
0.4935007610384241,0.08438876010964247,0.13078381343390952,0.12479279095162199,0.9926090396368242,0.48767270288667425
0.49066427485905617,0.10528552744986053,0.1563517078618372,0.12152029521986463,0.9924185548883826,0.4899080734438771
0.4957400229869476,0.10253286323667643,0.1513093083373585,0.12278927484164259,0.9929070781090611,0.4933252636932527
0.490141232379156,0.11502845545614626,0.16840694117095714,0.13622195158148798,0.9909070655700813,0.4988010874991108
0.5015984919371463,0.08794763576500486,0.13526247228147437,0.1316749361370808,0.9936840559054834,0.4959766605065451
0.5037455872568344,0.08874436161277721,0.13530870434251724,0.13407244720700673,0.9938657361275156,0.4971843369983915
0.5041613550978479,0.08533823269977914,0.13152540609004015,0.14842190229617924,0.9939146285283332,0.5023343982738179
0.5067645504860048,0.08731317145768713,0.13484160988468993,0.14288352139849225,0.9942729019252706,0.5017079050350434
0.5094033953007192,0.08947333906253174,0.13489720207881756,0.146210984249747,0.994439016118333,0.5042569154549317
0.5094033953007192,0.09154646900935237,0.13800384705784347,0.16125132660314456,0.9943909394555018,0.5097632815986372
0.5120826783441272,0.08976107656462728,0.13654743927798535,0.15473747597294563,0.9947951723501877,0.5090658726921458
0.5145569594489496,0.08892700599662318,0.13492954564571252,0.15910304746033233,0.9949212930297701,0.5115720809151334
0.514423777295808,0.0879595043885395,0.13324365943876978,0.1745715543152715,0.9949806952610487,0.5146608905791463
0.5120229442277536,0.10257987014532244,0.16833209990716672,0.16712075601999188,0.9952806745992007,0.49117459666981544
